TEXT,RATING
"I did a lot of shopping around for the best price and highest rated bra for pumping. This had great reviews but I was worried about the one size fits all. This bra has been perfect. Very comfy and easy to use. The zipper is high quality unlike others. Allows for good suction for pumping.",5
"Fits great\nEasy to adjust",5
"Works great! Ordered the L/XL/XXL. There are many ways to adjust it for the right fit. Gets the job done hands free. Very convenient. Great invention!",5
"I just used this for the 1st time at work and it makes pumping at work so much more comfortable. I was actually able to enjoy my pump break with reading a few pages in a great book. I haven't had time to read a book for fun in FOREVER. This product is true to size (as I am on the cusp of small and large, but ordered the small like the chart said) and very comfortable. I am going to recommend this to EVERYONE i know who is pumping!!!",5
"I am a first time mother, so I was new to pumping. I took a gamble and purchased this product after someone told me their sister uses it. I am thrilled! I no longer feel a slave to pumping. I am actually pumping both breasts while writing this review. Make your life easier and get the bustier!",5
"While this bra may not be the most attractive in appearance, it more than makes up for it in function. The openings in the cups provide great support for your breast pump flanges. The adjustable velcro back ensures great comfort and fit, even as your body changes back to it's pre-pregnancy state. Best of all, your hands are free to tackle other tasks while pumping! A true asset to all multi-tasking women!",5
"I bought this first to feel like my belly was more supported. I am already having some \",5
"I'm only 5 ft tall and it's hard to find pants that fit well.  This band has allowed me to stay in my \",5
"I started to grow out of my pants at about 3 months, I'm at 8 months now and this maternity band is still going strong. Maternity pants can be expensive, this was a great alternative.",5
"Love it! Able to fit in my pre-mat clothes still at 22 weeks, with a little waistband help from the bellaband!",5
"My wife bought this and has found it very useful. Good Product and Value.",5
"This is perfect for filling in some extra space between your pants and your shirt. It also helps with keeping pants that are too big up or just smoothing out that section a little bit.",5
"Love this shirt! Love the fit and its really comfortable. Super cute with a solid color scarf.",5
"Love this nursing bra! Fits great and holds up the girls.",5
"These were thick (but not hot) great quality leggings with a super comfy belly panel. I'm usually a S; I bought a S and have plenty of room to grow. Definitely no need to size up - maybe even a tad large. Also, I'm a long-legged 5'5\",5
