RATING,TEXT
3, bought belly bandit 2 months ago  bought two  size s wore first two weeks  ended buying size s wore 5 weeks  think helped  im back pre-pregnancy weight  still toning abdominal area  like fabric  hard  wearing bandit day night ready get rid  bandit folds irritated skin  ended wearing tank top  would recommend product back wearing pre-pregnancy clothes  uncomfortable 
4, bought daughter  liked lot found fabric sheer  return like style print 
1, extra fabric cups rolls  center sticks forward instead laying flat chest  sent back 
3, 's nice picture know get push look model  tightened straps never got  still gave bit push  terrible would recommend nice bra  returned go overpriced  scented mall store pay double price get double push 
2, adequate side back support bulges stick place  upper body oversized  wanted firmer fit clingy clothes  bra  fits like poorly crafted sports bra support  'll keep  weekend  stay house get sweaty work - going 
3, excited ordered bras  thought  \
1, understand sizing bra  uncomfortable larger cup size would fit better  wore made itch end day 
5, started back pain 26 weeks upsie belly helped ton ! think helpful c-section  
4, cardigan rich color washed  washed cold dried delicate  color really faded  otherwise  's decent cardigan 
2, like fit  wrong shape  returned 
2, purchased several bras jms bra would rate \
2, 34 ? like 34 b 
2, never wore  extra fabric towards top going straps kinda bunches wires bulge arm miserable true sizeit awful ! ! 5 ' 2 true 38ddd  material excellent  sizing construction right\ni also ordered lilyette embellished keyhole minimizer bra time  hands best fit ever ! !
5, bought 3 days ago never want take  'm 7 months pregnant  pre-pregnancy size 8 pants  s/m size fits perfectly  squeeze tight fall  plan wearing winter stay warm 'm sure 'll come handy post-partum body heals want belly coverage 
2, big hopes bra 'm large guess get support ever  could keep straps  spent half day tugging straps  would much rather slip bra  hooks back  adjustable straps  honestly think someone smaller  would wonderful fit   seems like \
4, runs little small know able order larger size future
1, shirt smock  expected soft little cotton shirt  suppose it\ 's fault reading description carefully  also  white shirt completely see  returned mine  `` } }  { r : { id:46830320  si:1  pi:10860142  mu : '' { f7dedd4c-02d2-49ba-9553-4f9be0bdb9e5 }
4, bought one sale price unsure bronze neutral dark skin  even tho slight shimmer still see bra white tees ! hard person color find good nude shade bra ! - bought second one !
3, comfort booties however cute ( little pain worth ) ! ! !
5, perfect maternity tanks  wear everything  super stretchy  long enough cover long bump  super comfortable  buy every color  new go-to shirt  think even great pregnancy  ca recommend enough ! !
3, really like first continue wear  's wrinkles start dig begin get uncomfortable  probably works really well \
3, purchased two bras  done many times  comfortable well fitting bra  unfortunately size  happened  one bra 2 inches smaller one  seems happen colored bras  love product time going return one sized wrong  quality control lacking 
4, stele fit really great  color options keep something would recommend
3, estimation bali always good  two bra purchases  seem like skimpy fabric wo hold washed often bras get washed ; hold good either  elastic straps  stretchy fabric sort elastic back hook section allow underwire bra anything  underwire made cheaply  also much stretch  would love one company make bra fits  i b cup  need 48 size  tough combination  sorely disappointed  bras ca wear ! !
2, design changed  straps stretch closure uncomfortable 
3, good fit  little flimsy  also  color choice white 
5, pants wonderful  'm 24 weeks finally decided break buy pair pants pre-pregnancy ones uncomfortable  's huge difference ! wish would bought sooner ! like pants fit little tight  5 ' 3 '' usually wear 4/6 pregnancy  get xs 'm glad  tend slip little throughout day 
3, cups big  ordered 34 b wear hanes cross heart  guess understand moulded cup  otherwise looks like hold lot wear 
4, fits true size 
1, cups thin  expected firmer bra ! sending back  happy them\n\nlaurie buell
3, didnt like style received mail  socks looked different pictured
3, romper super cute without awful lattice  got home cut right away  love  awesome color fit !
1, although description led believe bra would offer sufficient support without underwire  found useless comfortable bra sleep  offers support cup sizes 
5, bad reviews calling belly bandit poor compression  goes bandit use lotions without getting bandit dirty  belly shield although find slightly yellowed inside belly bandit  great product help keep belly bandit belly 
1, bra huge disappointment  like pointed \
2, would recommend bigger woman ( size 18 )  longer hours 2 runs going top pants back butt seam crotch  disappointed super comfy 
4, last month pregnancy stomach largest  product helpful  actually realized much support providing removed day  able use cold/heat pack states use part pregnant  little difficult get velcro fastened perfectly  would scratch back  readjust several times first putting  overall  good product  probably must  nice support end pregnancy back problems\n\nthe author review received free sample product 
4, runs little snug wearings/washings seems stretch right 
5, love mossimo one fav shirts
4, think pretty neat invention found useful  'm sure work later pregnancy 'll give good try  reading another review   using belly band 
3, pants bunched groin area  waist bit big  thighs okay  black rich price nice  quality right  return one 
4, exclusive pumper  use bra lot  fits comfortably option include shoulder straps  washer ate zipper though : ( also  believe price cheaper amazon target 
2,  got free purchase breastpump\n\nthat nice\n\nthe nice - fit\n\nthe sizing chart says fit even close  'm 42c  according sizing chart fit  alas  not\n\ni skeptical fitting anyway would need another like 3 inches fit  target even sell larger size\n\noh well  guess 'll returning 
