RATING,TEXT
1, shirt rolled  straps inside cup stuck awkwardly  fabric started balling washed one time  wish could return  new mom time deal possibility able return  garbage  buy  waste money 
4, 'm 5 ' 3 132 lbs  tried size 6 size 8 knee length  difference size 8 wider neckline ( actually shows gap back neck ) roomier bust  pretty comfortable though 
5, flattering  perfect length  high-waisted  high-waisted enough  pictures justice 
5, love dress  covers well ladylike  tie belt two gold accents set beautifully 
2, amazing one shirt - black one perfect 'sea fog heather ' 2 sizes smaller 
4, worn bras 6-7 years  like coverage get  really like feel cotton bras  man  elastic use straps hate  dowdy grand-ma  hate show ever wearing t-shirt something shifts  could find another bra fit like  would wear  nubbins elastic overtime  get rougher  sometimes think grab onto lint dryer  become scratchy  tried trimming  fabric wants run  heather gray  black exciting color  hard find cotton bra level engineering firm fit  ever since finished nursing 7 years ago  breasts really flexible  full coverage  slide around billow low cut bra
5, bought go along bandit really liked  contain mess oils lotions used belly  plan still using product clothes moisturizing stomach hips  little pricey  happy got 
2, saw small crotch comment another review b4 ordered know think  rec 'd washed wore  maidenform thongs material width backside thong crotch area  never thought crotch wide 'm 5 ' 3\
1, bought bras jms love  one terrible  fit right  's comfortable  would send back  would  worth pay ship back  refund would small 
5, product amazing  using almost everyday lifesaver  newborn  one year old five year old need something allows use hands things  love adjust size bra fit exact size 
4, looking non-padded bras could find reasonable price  found site accident checked bras  ordered one result purchased two  fit true size get day comfort  nice looking bra supportive\nthe material could softer  like bras lining cups  wash nicely 
1, bought s/m typically wearing 2 4 first time wore seam separate back  ca wear anymore unless bottom completely covered 
2, back smoothing like others 've  's comfortable  runs small  ordered 40 b  usual  gotten  42 c 
4, give top rating hanes products american made
4, several bras  much show  style  sizing  support bra great ; change ! please add thin padded/foam lining prevent show 
1, washed gentle cycle seams sides unravels support cups came  friend thing happened 
5, wore starting 20 weeks make sure covered time regular clothes start getting small maternity clothes still big  towards end pregnancy enough compression help \
2, used sizing guide  38 b supposed large  extremely tight ; buy bra extenders  measured length bra 29 inches ! large ! ! however  bra exte dear  really soft  comfortable bra adequate support\n\ni remain extremely disappointed sizing 
4, waste money buying medela one  one fits much better adjustable 
5, 'm usually size 2 little snug bought size 4 comfortable  stretch little wearing them_like blue jeans   wash wearing put dryer shrink little   comfort worth !
5, long sleeve tees 'll wear  soft  comfy  fit well
4, 've worn one years elastic breaks like little rubber worms fits best large cup women 
3, comfortable bra weekend sleeping  's supportive 36d size  straps keep sliding  straps adjust  bought large  agree another reviewer  would better design straps adjust back  maybe would recommended woman smaller cup size  redesigned  would replace whole bra wardrobe   back underwires support adjustability 
2, cute  like like giant side seams digging sides ( especially sleep )  undies   would keep  going back  worth looking like 've sort terrible knife fight sleeping  constricting 
3, \
2, received lenses black brown  'm really disappointed 
2, pajamas fit differently similar nick nora sets  another set small one medium wear regularly  roomy  bought pair medium pants snug hips\n\nthe pants pockets  're bit small  unlike men 's toddler 's sets also purchased  shirt small shirt pocket rather two larger pockets bottom shirt\n\nalso  advertising family pj sets  challenging find three sets needed  women 's available store men 's available online  nonsense 
2, bra pretty  nearly comfortable comfort revolution bra thin foam lining  would purchase style 
5, purchased 20 weeks hoping would help relieve pressure legs veins  36 weeks wear time love ! ! really helped comfort even though veins still bad definitely helps take pressure legs prevented back pain  exercise daily upsie belly great support tummy keep comfortable  feel much better wear even though bit pricey worth investment held extremely well 
4, info ( factors effect bra fits ) \ni 34d ( pregnancy upped cup size  band size yet )  bottom full girl  also 5 ' 1\
1, needs padding  see nipples bra\nvery discouraging 
5, like med xxl super thin material
2, wore one time started pill right away thighs  thin legs situation rubbing excessively  fabric nice thick look terrible pills 
2, bought 2nd baby ( c-section )  's bad  seems work well  cover much area thought  used exactly instructed first  creases developed kept folding making uncomfortable  even washing/cleaning  creases remained & continues fold many areas  longer wear much due & constantly unfold adjust  bummed spent much money 
5, purchased belly bandit original week prior second c section  going day daughter weighed 180 one month birth weighed 148 put belly bandit right gave birth ( 3 hrs  ) also helped breastfeeding support  's around amazing  recommend many mothers !
5, upsie belly best gifts 've ever received ! 'm petite person around 25 weeks  back pains becoming difficult ignore  add sciatica soon enough even walking around hurt  every step sent pain top left hip knee  friend upsie belly swear felt relief almost immediately  fit well belly covered right amount lower back  slight lift belly took much pressure  material soft irritate skin way 've heard women complain brands shift around either  work medical assistant 'm constantly move sitting getting  important 
